date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:54	27209/27209	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:52%20GMT	https://www.ipcuk.events/node/459	/var/www/html/www.ipcuk.events/node/459/index.html	(from https://www.ipcuk.events/presentation/Revolutions-that-Made-the-Earth)
16:09:55	802879/802879	---M--	200	added ('OK')	image/jpeg	etag:%2255e58d2a-c403f%22	https://www.ipcuk.events/sites/default/files/Pandora%20Thomas.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Pandora%20Thomas/index.jpg	(from https://www.ipcuk.events/presentation/New-Frontiers-for-the-Permaculture-Movement)
16:09:55	24161/24161	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:53%20GMT	https://www.ipcuk.events/profile/Tim-Lenton	/var/www/html/www.ipcuk.events/profile/Tim-Lenton/index.html	(from https://www.ipcuk.events/presentation/Revolutions-that-Made-the-Earth)
16:09:55	19116/19116	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:54%20GMT	https://www.ipcuk.events/file/197	/var/www/html/www.ipcuk.events/file/197/index.html	(from https://www.ipcuk.events/presentation/Revolutions-that-Made-the-Earth)
16:09:55	7406/7406	---M--	200	added ('OK')	image/jpeg	etag:%2255e58c3d-1cee%22	https://www.ipcuk.events/sites/default/files/Tim%20Lenton.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Tim%20Lenton/index.jpg	(from https://www.ipcuk.events/presentation/Revolutions-that-Made-the-Earth)
16:09:58	26229/26229	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:56%20GMT	https://www.ipcuk.events/node/458	/var/www/html/www.ipcuk.events/node/458/index.html	(from https://www.ipcuk.events/presentation/The-10-Year-Transition-Experiment)
16:09:59	21339/21339	---M--	200	added ('OK')	image/jpeg	etag:%2255e58b69-535b%22	https://www.ipcuk.events/sites/default/files/Rob%20Hopkins%202%20-%20May%202013%20-%20Photo%20Credit%20-%20Jim%20Wileman.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Rob%20Hopkins%202%20-%20May%202013%20-%20Photo%20Credit%20-%20Jim%20Wileman/index.jpg	(from https://www.ipcuk.events/presentation/The-10-Year-Transition-Experiment)
16:09:59	24263/24263	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:57%20GMT	https://www.ipcuk.events/profile/Rob-Hopkins	/var/www/html/www.ipcuk.events/profile/Rob-Hopkins/index.html	(from https://www.ipcuk.events/presentation/The-10-Year-Transition-Experiment)
16:09:59	19224/19224	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:09:58%20GMT	https://www.ipcuk.events/file/196	/var/www/html/www.ipcuk.events/file/196/index.html	(from https://www.ipcuk.events/presentation/The-10-Year-Transition-Experiment)
16:10:03	28302/28302	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:00%20GMT	https://www.ipcuk.events/node/457	/var/www/html/www.ipcuk.events/node/457/index.html	(from https://www.ipcuk.events/presentation/Households-as-Permaculture-Nodes)
16:10:03	24324/24324	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:01%20GMT	https://www.ipcuk.events/profile/John-Nzira	/var/www/html/www.ipcuk.events/profile/John-Nzira/index.html	(from https://www.ipcuk.events/presentation/Households-as-Permaculture-Nodes)
16:10:03	37837/37837	---M--	200	added ('OK')	image/jpeg	etag:%2255e5a846-93cd%22	https://www.ipcuk.events/sites/default/files/John%20Nzira.jpg	/var/www/html/www.ipcuk.events/sites/default/files/John%20Nzira/index.jpg	(from https://www.ipcuk.events/presentation/Households-as-Permaculture-Nodes)
16:10:03	19116/19116	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:02%20GMT	https://www.ipcuk.events/file/199	/var/www/html/www.ipcuk.events/file/199/index.html	(from https://www.ipcuk.events/presentation/Households-as-Permaculture-Nodes)
16:10:06	26944/26944	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:04%20GMT	https://www.ipcuk.events/node/456	/var/www/html/www.ipcuk.events/node/456/index.html	(from https://www.ipcuk.events/Renewables-From-the-Fringe-to-Near-Normal)
16:10:07	24162/24162	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:05%20GMT	https://www.ipcuk.events/profile/Cathy-Debenham	/var/www/html/www.ipcuk.events/profile/Cathy-Debenham/index.html	(from https://www.ipcuk.events/Renewables-From-the-Fringe-to-Near-Normal)
16:10:07	19150/19150	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:06%20GMT	https://www.ipcuk.events/file/195	/var/www/html/www.ipcuk.events/file/195/index.html	(from https://www.ipcuk.events/Renewables-From-the-Fringe-to-Near-Normal)
16:10:08	209063/209063	---M--	200	added ('OK')	image/jpeg	etag:%2255e587e7-330a7%22	https://www.ipcuk.events/sites/default/files/Cathy-Debenham-YouGen-1.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Cathy-Debenham-YouGen-1/index.jpg	(from https://www.ipcuk.events/Renewables-From-the-Fringe-to-Near-Normal)
16:10:10	27153/27153	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:08%20GMT	https://www.ipcuk.events/node/455	/var/www/html/www.ipcuk.events/node/455/index.html	(from https://www.ipcuk.events/presentation/Design-Principles-for-Real-Food-Security)
16:10:11	24347/24347	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:09%20GMT	https://www.ipcuk.events/profile/Jonathon-Porritt	/var/www/html/www.ipcuk.events/profile/Jonathon-Porritt/index.html	(from https://www.ipcuk.events/presentation/Design-Principles-for-Real-Food-Security)
16:10:11	19192/19192	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:10%20GMT	https://www.ipcuk.events/file/194	/var/www/html/www.ipcuk.events/file/194/index.html	(from https://www.ipcuk.events/presentation/Design-Principles-for-Real-Food-Security)
16:10:13	426316/426316	---M--	200	added ('OK')	image/jpeg	etag:%2255e58679-6814c%22	https://www.ipcuk.events/sites/default/files/JP%20smile%20July%2011%20(green%20background).jpg	/var/www/html/www.ipcuk.events/sites/default/files/JP%20smile%20July%2011%20(green%20background)/index.jpg	(from https://www.ipcuk.events/presentation/Design-Principles-for-Real-Food-Security)
16:10:14	27090/27090	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:12%20GMT	https://www.ipcuk.events/node/454	/var/www/html/www.ipcuk.events/node/454/index.html	(from https://www.ipcuk.events/presentation/The-Global-Potential-of-Permaculture)
16:10:15	18775/18775	---M--	200	added ('OK')	image/jpeg	etag:%2255e58530-4957%22	https://www.ipcuk.events/sites/default/files/Geoff%20Lawton.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Geoff%20Lawton/index.jpg	(from https://www.ipcuk.events/presentation/The-Global-Potential-of-Permaculture)
16:10:15	24272/24272	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:13%20GMT	https://www.ipcuk.events/profile/Geoff-Lawton	/var/www/html/www.ipcuk.events/profile/Geoff-Lawton/index.html	(from https://www.ipcuk.events/presentation/The-Global-Potential-of-Permaculture)
16:10:15	19124/19124	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:14%20GMT	https://www.ipcuk.events/file/193	/var/www/html/www.ipcuk.events/file/193/index.html	(from https://www.ipcuk.events/presentation/The-Global-Potential-of-Permaculture)
16:10:18	27951/27951	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:16%20GMT	https://www.ipcuk.events/node/453	/var/www/html/www.ipcuk.events/node/453/index.html	(from https://www.ipcuk.events/presentation/%20What-is-needed-for-permaculture-to-grow)
16:10:19	24282/24282	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:17%20GMT	https://www.ipcuk.events/profile/Rosemary-Morrow	/var/www/html/www.ipcuk.events/profile/Rosemary-Morrow/index.html	(from https://www.ipcuk.events/presentation/%20What-is-needed-for-permaculture-to-grow)
16:10:19	19136/19136	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:18%20GMT	https://www.ipcuk.events/file/192	/var/www/html/www.ipcuk.events/file/192/index.html	(from https://www.ipcuk.events/presentation/%20What-is-needed-for-permaculture-to-grow)
16:10:19	9635/9635	---M--	200	added ('OK')	image/jpeg	etag:%2255e583c1-25a3%22	https://www.ipcuk.events/sites/default/files/Rosemary%20Morrow.jpg	/var/www/html/www.ipcuk.events/sites/default/files/Rosemary%20Morrow/index.jpg	(from https://www.ipcuk.events/presentation/%20What-is-needed-for-permaculture-to-grow)
16:10:21	209594/209594	---M--	200	added ('OK')	application/pdf	etag:%2255e70c44-332ba%22	https://www.ipcuk.events/sites/default/files/Convergence%20Workshop%20details.pdf	/var/www/html/www.ipcuk.events/sites/default/files/Convergence%20Workshop%20details/index.pdf	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:23	22572/22572	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:21%20GMT	https://www.ipcuk.events/workshop/Design-Your-Polyincome	/var/www/html/www.ipcuk.events/workshop/Design-Your-Polyincome/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:24	22593/22593	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:22%20GMT	https://www.ipcuk.events/workshop/Professional-Hand-Drawing	/var/www/html/www.ipcuk.events/workshop/Professional-Hand-Drawing/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:25	22844/22844	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:23%20GMT	https://www.ipcuk.events/workshop/Biochar	/var/www/html/www.ipcuk.events/workshop/Biochar/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:26	22393/22393	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:24%20GMT	https://www.ipcuk.events/workshop/Drought-Proofing-Strategies	/var/www/html/www.ipcuk.events/workshop/Drought-Proofing-Strategies/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:27	22593/22593	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:25%20GMT	https://www.ipcuk.events/workshop/Flush-Free	/var/www/html/www.ipcuk.events/workshop/Flush-Free/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:28	22702/22702	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:26%20GMT	https://www.ipcuk.events/workshop/Goats-in-Permaculture	/var/www/html/www.ipcuk.events/workshop/Goats-in-Permaculture/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:29	22230/22230	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:27%20GMT	https://www.ipcuk.events/workshop/Introduction-to-Woolfelt	/var/www/html/www.ipcuk.events/workshop/Introduction-to-Woolfelt/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:30	22535/22535	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:28%20GMT	https://www.ipcuk.events/workshop/Make-Your-Own-Medicine	/var/www/html/www.ipcuk.events/workshop/Make-Your-Own-Medicine/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:31	22460/22460	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:29%20GMT	https://www.ipcuk.events/workshop/No-dig-Gardening	/var/www/html/www.ipcuk.events/workshop/No-dig-Gardening/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:32	22814/22814	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:30%20GMT	https://www.ipcuk.events/workshop/Pallet-Dismantling-Bar	/var/www/html/www.ipcuk.events/workshop/Pallet-Dismantling-Bar/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:33	22579/22579	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:31%20GMT	https://www.ipcuk.events/workshop/Junk-Yard-Challenge	/var/www/html/www.ipcuk.events/workshop/Junk-Yard-Challenge/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:34	23012/23012	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:32%20GMT	https://www.ipcuk.events/workshop/Dynamic-Groups	/var/www/html/www.ipcuk.events/workshop/Dynamic-Groups/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:35	22783/22783	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:33%20GMT	https://www.ipcuk.events/workshop/Graduate-Permaculture-Study-for-the-World	/var/www/html/www.ipcuk.events/workshop/Graduate-Permaculture-Study-for-the-World/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:36	23222/23222	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:34%20GMT	https://www.ipcuk.events/workshop/Innovative-Tools-in-Permaculture-Education	/var/www/html/www.ipcuk.events/workshop/Innovative-Tools-in-Permaculture-Education/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:37	22856/22856	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:35%20GMT	https://www.ipcuk.events/workshop/Permaculture-Childrens-House-Academy	/var/www/html/www.ipcuk.events/workshop/Permaculture-Childrens-House-Academy/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:38	23074/23074	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:36%20GMT	https://www.ipcuk.events/workshop/Permaculture-Education-Project-In-Zimbabwe	/var/www/html/www.ipcuk.events/workshop/Permaculture-Education-Project-In-Zimbabwe/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:39	22736/22736	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:37%20GMT	https://www.ipcuk.events/workshop/Intern-Programmes-for-Land-Based-Projects	/var/www/html/www.ipcuk.events/workshop/Intern-Programmes-for-Land-Based-Projects/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:40	22235/22235	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:38%20GMT	https://www.ipcuk.events/workshop/Systems-Games-Share	/var/www/html/www.ipcuk.events/workshop/Systems-Games-Share/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:41	22443/22443	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:39%20GMT	https://www.ipcuk.events/workshop/Working-With-School-Communities	/var/www/html/www.ipcuk.events/workshop/Working-With-School-Communities/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:42	22680/22680	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:40%20GMT	https://www.ipcuk.events/workshop/Citizen-Science-And-Permaculture	/var/www/html/www.ipcuk.events/workshop/Citizen-Science-And-Permaculture/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:43	22596/22596	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:41%20GMT	https://www.ipcuk.events/workshop/Cream-Making	/var/www/html/www.ipcuk.events/workshop/Cream-Making/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:44	22641/22641	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:42%20GMT	https://www.ipcuk.events/workshop/Fermentation-as-a-Connective-Web	/var/www/html/www.ipcuk.events/workshop/Fermentation-as-a-Connective-Web/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:45	22706/22706	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:43%20GMT	https://www.ipcuk.events/workshop/Genesis-and-Permaculture	/var/www/html/www.ipcuk.events/workshop/Genesis-and-Permaculture/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:46	22405/22405	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:44%20GMT	https://www.ipcuk.events/workshop/Getting-Things-Done	/var/www/html/www.ipcuk.events/workshop/Getting-Things-Done/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:47	22333/22333	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:45%20GMT	https://www.ipcuk.events/workshop/Personal-Permaculture	/var/www/html/www.ipcuk.events/workshop/Personal-Permaculture/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:48	22480/22480	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:46%20GMT	https://www.ipcuk.events/workshop/Ecology-of-Self	/var/www/html/www.ipcuk.events/workshop/Ecology-of-Self/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:49	22541/22541	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:47%20GMT	https://www.ipcuk.events/workshop/Crowd-Funding-101	/var/www/html/www.ipcuk.events/workshop/Crowd-Funding-101/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
16:10:50	23067/23067	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Mar%202022%2016:10:48%20GMT	https://www.ipcuk.events/workshop/Permaculture-and-Prisons	/var/www/html/www.ipcuk.events/workshop/Permaculture-and-Prisons/index.html	(from https://www.ipcuk.events/convergence/programme/workshops)
